func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano
FEMININO;19;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Serviços;14;600,0;NAO
FEMININO;42;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;40;843,72;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;1663,77;SIM
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;1603,43;SIM
MASCULINO;44;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;1516,96;SIM
FEMININO;27;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 100 A 249;Serviços;40;6079,65;SIM
MASCULINO;23;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 500 A 999;Indústria;44;1586,48;SIM
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Serviços;44;1084,99;NAO
FEMININO;19;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;36;1052,03;NAO
FEMININO;24;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;ATE 4;Comércio;44;1776,94;SIM
FEMININO;24;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;36;1005,71;NAO
FEMININO;31;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1604,66;SIM
FEMININO;32;AMARELA-BRANCA;SUPERIOR_COMPLETO;PI;NAO;DE 100 A 249;Comércio;44;1343,93;NAO
MASCULINO;28;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;44;1263,81;NAO
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;955,78;NAO
MASCULINO;31;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Agricultura;44;1043,1;NAO
FEMININO;37;SEM INFO;SUPERIOR_COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;1049,11;NAO
FEMININO;35;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;ATE 4;Serviços;44;1634,17;SIM
MASCULINO;36;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;20;1733,15;SIM
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Serviços;44;588,34;NAO
MASCULINO;24;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1054,11;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;44;998,0;NAO
MASCULINO;40;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;CE;NAO;DE 10 A 19;Comércio;44;6588,87;SIM
FEMININO;25;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 5 A 9;Serviços;25;953,87;NAO
FEMININO;37;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1498,78;NAO
MASCULINO;30;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;1222,53;NAO
MASCULINO;29;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 100 A 249;Comércio;20;304,31;NAO
MASCULINO;29;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Indústria;40;8525,81;SIM
MASCULINO;22;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Indústria;44;1462,94;SIM
MASCULINO;33;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;1024,16;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;44;1923,22;SIM
FEMININO;49;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 10 A 19;Serviços;44;512,5;NAO
FEMININO;33;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;40;2676,63;SIM
MASCULINO;31;AMARELA-BRANCA;SUPERIOR_COMPLETO;PI;NAO;DE 10 A 19;Construçao civil;40;3442,42;SIM
MASCULINO;27;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 50 A 99;Serviços;44;998,0;NAO
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;1011,06;NAO
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Serviços;44;1405,24;SIM
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 100 A 249;Comércio;24;579,6;NAO
MASCULINO;51;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;37;1824,69;NAO
MASCULINO;58;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 250 A 499;Serviços;44;2890,35;SIM
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;ATE 4;Indústria;18;814,84;SIM
MASCULINO;45;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 250 A 499;Agricultura;44;1815,78;NAO
MASCULINO;24;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;953,21;NAO
FEMININO;30;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 100 A 249;Serviços;44;1472,24;NAO
FEMININO;29;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 500 A 999;Comércio;44;2003,63;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Serviços;42;1160,88;NAO
MASCULINO;46;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 500 A 999;Comércio;44;1044,6;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1252,57;NAO
MASCULINO;34;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;4202,78;SIM
MASCULINO;41;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1708,46;NAO
FEMININO;26;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;1100,96;NAO
MASCULINO;29;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 100 A 249;Serviços;44;998,0;NAO
MASCULINO;29;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 250 A 499;Indústria;44;2436,83;SIM
MASCULINO;28;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;1076,34;NAO
FEMININO;31;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1154,73;NAO
MASCULINO;36;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;2382,2;NAO
MASCULINO;64;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 20 A 49;Construçao civil;44;1542,45;NAO
MASCULINO;35;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PI;NAO;DE 500 A 999;Indústria;44;907,13;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1000,68;NAO
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Comércio;44;997,99;NAO
FEMININO;59;SEM INFO;MEDIO COMPLETO;PI;NAO;ATE 4;Serviços;44;1817,17;SIM
MASCULINO;37;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 100 A 249;Indústria;44;11616,8;SIM
FEMININO;46;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;ATE 4;Serviços;44;1754,68;SIM
FEMININO;32;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Comércio;44;1020,6;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Comércio;44;1437,33;SIM
FEMININO;38;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;4285,62;SIM
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Indústria;44;1605,61;SIM
MASCULINO;36;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 5 A 9;Serviços;9;1097,6;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Comércio;44;1824,58;SIM
MASCULINO;46;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;1535,67;SIM
FEMININO;54;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1000,0;NAO
FEMININO;31;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;2129,35;NAO
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;36;1506,14;SIM
MASCULINO;51;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;2159,82;NAO
FEMININO;25;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;22;1089,5;SIM
FEMININO;38;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Serviços;44;1000,05;NAO
FEMININO;22;SEM INFO;SUPERIOR_COMPLETO;RN;NAO;DE 50 A 99;Serviços;44;998,0;NAO
FEMININO;22;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1057,13;NAO
MASCULINO;28;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;DE 250 A 499;Serviços;40;3434,41;SIM
MASCULINO;33;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 50 A 99;Serviços;44;1302,4;NAO
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;36;2439,82;SIM
FEMININO;30;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1788,53;NAO
MASCULINO;36;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;20;591,45;NAO
FEMININO;41;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Serviços;44;1301,49;NAO
FEMININO;50;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1891,0;SIM
FEMININO;59;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Comércio;44;1014,17;NAO
MASCULINO;28;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;0;532,31;NAO
FEMININO;27;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;CE;NAO;ATE 4;Serviços;44;1546,34;SIM
FEMININO;35;PRETA-PARDA;SUPERIOR_COMPLETO;PI;NAO;DE 500 A 999;Serviços;36;1331,95;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Indústria;8;886,2;SIM
MASCULINO;19;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;SE;NAO;DE 20 A 49;Serviços;44;1085,56;NAO
MASCULINO;25;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 500 A 999;Serviços;44;4055,85;SIM
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1261,59;NAO
FEMININO;30;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Serviços;36;474,72;NAO
FEMININO;23;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;1000 OU MAIS;Serviços;0;1180,46;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;2384,51;NAO
FEMININO;25;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Agricultura;44;1207,43;NAO
MASCULINO;31;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1774,56;SIM
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Construçao civil;40;1139,53;NAO
MASCULINO;41;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;1549,42;NAO
FEMININO;33;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1183,04;NAO
FEMININO;32;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1436,46;SIM
MASCULINO;48;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Agricultura;44;1451,52;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 500 A 999;Indústria;44;1712,97;SIM
MASCULINO;20;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Indústria;44;1000,0;NAO
FEMININO;40;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;2136,02;SIM
FEMININO;34;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1264,83;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Construçao civil;44;931,46;NAO
FEMININO;39;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1014,81;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Indústria;44;813,77;NAO
MASCULINO;33;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Construçao civil;44;737,04;NAO
MASCULINO;49;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Indústria;44;1141,95;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1113,16;NAO
MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Construçao civil;44;998,0;NAO
FEMININO;40;SEM INFO;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;998,0;NAO
FEMININO;37;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1066,4;NAO
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1315,23;NAO
MASCULINO;35;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 5 A 9;Agricultura;44;997,99;NAO
MASCULINO;29;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;ATE 4;Serviços;44;1427,58;NAO
FEMININO;39;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1751,42;SIM
MASCULINO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1780,8;SIM
MASCULINO;46;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Construçao civil;44;1095,92;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1554,78;SIM
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;36;1972,81;SIM
FEMININO;20;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 5 A 9;Serviços;44;1030,0;NAO
MASCULINO;59;PRETA-PARDA;SUPERIOR_COMPLETO;SE;NAO;DE 250 A 499;Indústria;33;25518,21;SIM
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1245,56;NAO
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;1059,69;NAO
MASCULINO;44;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Indústria;44;1139,41;NAO
MASCULINO;45;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Indústria;44;1487,69;SIM
FEMININO;49;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;8214,33;SIM
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1500,0;NAO
FEMININO;27;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 250 A 499;Serviços;36;1741,33;SIM
FEMININO;18;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;ATE 4;Comércio;44;1262,6;NAO
MASCULINO;23;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 5 A 9;Comércio;44;1067,0;NAO
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1276,03;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;BA;SIM;DE 20 A 49;Serviços;44;1798,97;SIM
MASCULINO;27;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Comércio;44;1165,64;NAO
MASCULINO;19;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1254,07;NAO
MASCULINO;30;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;2095,05;SIM
MASCULINO;29;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1492,85;NAO
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1698,93;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;36;1003,18;NAO
MASCULINO;31;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1689,99;NAO
MASCULINO;23;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;2287,62;SIM
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Serviços;22;518,82;NAO
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;DE 250 A 499;Serviços;44;2818,9;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1021,54;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Indústria;36;1201,9;NAO
MASCULINO;35;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Indústria;44;1200,0;NAO
MASCULINO;24;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Serviços;44;1180,5;NAO
FEMININO;32;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;ATE 4;Serviços;44;1629,62;SIM
FEMININO;35;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;ATE 4;Comércio;30;2417,65;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1112,0;NAO
MASCULINO;25;PRETA-PARDA;SUPERIOR_INCOMPLETO;AL;NAO;DE 250 A 499;Serviços;44;3512,78;SIM
FEMININO;43;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;998,0;NAO
MASCULINO;25;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1663,2;SIM
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1514,96;NAO
MASCULINO;19;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 10 A 19;Serviços;44;1104,99;NAO
MASCULINO;44;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 5 A 9;Serviços;44;1099,39;NAO
MASCULINO;36;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1011,34;NAO
FEMININO;20;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Indústria;44;1022,87;NAO
FEMININO;51;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;3234,35;SIM
FEMININO;35;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;941,6;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;1570,92;SIM
FEMININO;60;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Serviços;44;2103,09;SIM
FEMININO;54;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1505,42;SIM
MASCULINO;30;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 100 A 249;Construçao civil;44;1533,21;SIM
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1774,32;SIM
MASCULINO;23;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 250 A 499;Comércio;44;1184,58;NAO
MASCULINO;30;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;44;1235,06;NAO
MASCULINO;28;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;2913,27;SIM
MASCULINO;32;SEM INFO;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 20 A 49;Indústria;44;1544,17;SIM
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Serviços;36;1133,38;NAO
MASCULINO;43;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 5 A 9;Serviços;30;2229,63;SIM
MASCULINO;43;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;2032,5;NAO
MASCULINO;21;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;1000 OU MAIS;Indústria;44;1385,62;SIM
FEMININO;32;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;22;1685,41;SIM
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;1186,6;NAO
FEMININO;40;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;ATE 4;Comércio;36;3278,1;SIM
FEMININO;38;SEM INFO;SUPERIOR_COMPLETO;RN;NAO;DE 50 A 99;Serviços;44;1895,39;NAO
FEMININO;31;AMARELA-BRANCA;SUPERIOR_COMPLETO;MA;NAO;DE 20 A 49;Serviços;18;1543,83;SIM
FEMININO;38;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 500 A 999;Serviços;44;1958,78;SIM
MASCULINO;26;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1048,8;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1968,96;SIM
MASCULINO;48;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 250 A 499;Serviços;44;998,0;NAO
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;24;569,03;NAO
FEMININO;42;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Indústria;44;914,21;NAO
MASCULINO;41;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 20 A 49;Comércio;44;3903,03;SIM
MASCULINO;27;PRETA-PARDA;SUPERIOR_INCOMPLETO;AL;NAO;DE 20 A 49;Serviços;44;1550,6;NAO
MASCULINO;33;AMARELA-BRANCA;SUPERIOR_COMPLETO;MA;NAO;DE 500 A 999;Indústria;44;10864,71;SIM
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;1;728,45;NAO
FEMININO;33;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Comércio;0;8200,08;SIM
FEMININO;34;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Agricultura;44;799,68;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;1052,95;NAO
MASCULINO;23;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Construçao civil;44;2652,92;SIM
FEMININO;40;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 100 A 249;Serviços;44;1516,16;SIM
MASCULINO;53;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 10 A 19;Construçao civil;44;1438,4;NAO
MASCULINO;37;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;2499,98;NAO
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;36;962,2;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1517,04;SIM
MASCULINO;37;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 500 A 999;Agricultura;44;925,26;NAO
MASCULINO;38;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;0;6090,6;SIM
MASCULINO;23;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;ATE 4;Serviços;44;1004,24;NAO
MASCULINO;29;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 250 A 499;Agricultura;44;1127,75;NAO
FEMININO;22;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1333,91;NAO
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1060,66;NAO
MASCULINO;33;SEM INFO;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1590,74;SIM
MASCULINO;30;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;SE;NAO;ATE 4;Agricultura;44;1654,49;NAO
MASCULINO;31;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Construçao civil;44;1390,74;NAO
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Serviços;44;2532,73;SIM
FEMININO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1498,68;SIM
MASCULINO;32;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1350,0;NAO
