;func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano;Label;Score
1667;MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;3566,96;NAO;SIM;0,6494
1668;FEMININO;40;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;42;2925,05;SIM;SIM;0,6059
1669;MASCULINO;31;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 5 A 9;Indústria;44;1499,44;SIM;SIM;0,5622
1670;FEMININO;20;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 5 A 9;Comércio;44;997,99;NAO;NAO;0,8953
1671;FEMININO;23;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1610,96;SIM;SIM;0,7074
1672;FEMININO;22;PRETA-PARDA;SUPERIOR_INCOMPLETO;SE;NAO;DE 10 A 19;Comércio;44;2282,03;SIM;SIM;0,67
1673;MASCULINO;25;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 10 A 19;Serviços;44;1320,31;NAO;NAO;0,863
1674;MASCULINO;76;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Administraçao pública;40;3768,22;SIM;SIM;0,767
1675;MASCULINO;41;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 5 A 9;Agricultura;44;1488,24;SIM;SIM;0,5377
1676;FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;36;1542,05;SIM;SIM;0,7895
1677;FEMININO;60;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1523,4;SIM;SIM;0,7943
1678;MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Serviços;44;1702,82;SIM;SIM;0,6433
1679;FEMININO;42;PRETA-PARDA;SUPERIOR_COMPLETO;PI;NAO;DE 20 A 49;Serviços;44;830,66;SIM;NAO;0,8925
1680;MASCULINO;42;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;1734,17;NAO;NAO;0,728
1681;FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;983,65;NAO;NAO;0,8978
1682;FEMININO;25;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;917,9;NAO;NAO;0,8679
1683;FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;862,08;NAO;NAO;0,8673
1684;MASCULINO;28;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1074,57;NAO;NAO;0,8987
1685;MASCULINO;27;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;2175,03;NAO;SIM;0,5718
1686;MASCULINO;38;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Agricultura;44;1747,84;NAO;SIM;0,551
1687;FEMININO;35;PRETA-PARDA;SUPERIOR_INCOMPLETO;SE;NAO;ATE 4;Serviços;44;1541,08;SIM;SIM;0,666
1688;MASCULINO;45;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 5 A 9;Serviços;44;939,4;NAO;NAO;0,899
1689;FEMININO;27;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;DE 100 A 249;Serviços;40;2712,11;SIM;SIM;0,6544
1690;MASCULINO;44;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;ATE 4;Indústria;44;998,0;NAO;NAO;0,8988
1691;MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 50 A 99;Agricultura;44;1193,76;NAO;NAO;0,8966
1692;MASCULINO;24;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Serviços;44;1392,66;NAO;NAO;0,7983
1693;FEMININO;59;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;3326,97;SIM;SIM;0,691
1694;FEMININO;29;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;DE 100 A 249;Serviços;44;2507,0;NAO;SIM;0,6044
1695;FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;0;1090,0;NAO;NAO;0,7651
1696;FEMININO;43;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1547,46;SIM;SIM;0,7603
1697;MASCULINO;36;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1547,64;SIM;SIM;0,6342
1698;MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1062,39;NAO;NAO;0,8976
1699;FEMININO;39;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1119,54;NAO;NAO;0,896
1700;MASCULINO;26;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 10 A 19;Comércio;44;1583,66;NAO;SIM;0,6399
1701;FEMININO;29;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;36;2242,89;SIM;SIM;0,7879
1702;MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;44;1247,75;NAO;NAO;0,8895
1703;MASCULINO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1299,99;NAO;NAO;0,8886
1704;MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Serviços;36;1742,38;SIM;SIM;0,7247
1705;FEMININO;34;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Serviços;44;1370,22;NAO;NAO;0,8187
1706;FEMININO;22;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 500 A 999;Serviços;44;4180,03;NAO;SIM;0,7045
1707;MASCULINO;26;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Indústria;44;998,0;NAO;NAO;0,8969
1708;FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;34;1353,97;SIM;NAO;0,5301
1709;FEMININO;23;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;ATE 4;Comércio;44;1080,0;NAO;NAO;0,8927
1710;MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1204,6;NAO;NAO;0,8979
1711;FEMININO;42;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1176,48;NAO;NAO;0,8979
1712;MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Comércio;44;1147,0;NAO;NAO;0,8966
1713;MASCULINO;37;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1216,0;NAO;NAO;0,8989
1714;FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1180,02;NAO;NAO;0,895
1715;MASCULINO;43;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1349,35;NAO;NAO;0,8579
1716;FEMININO;24;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;3863,48;NAO;SIM;0,5626
1717;MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;44;1819,7;SIM;SIM;0,6313
1718;FEMININO;34;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;4004,04;SIM;SIM;0,5947
1719;MASCULINO;44;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Serviços;41;1995,65;SIM;SIM;0,6676
1720;MASCULINO;56;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 20 A 49;Serviços;44;1651,8;NAO;SIM;0,6983
1721;MASCULINO;36;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1087,74;NAO;NAO;0,8985
1722;MASCULINO;27;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1782,28;SIM;SIM;0,6609
1723;MASCULINO;26;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Indústria;44;979,2;NAO;NAO;0,8961
1724;FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 250 A 499;Comércio;44;1097,82;NAO;NAO;0,8927
1725;MASCULINO;45;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Construçao civil;44;1696,24;NAO;NAO;0,6715
1726;MASCULINO;29;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;DE 100 A 249;Agricultura;44;998,0;NAO;NAO;0,8973
1727;MASCULINO;45;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Indústria;44;2127,2;NAO;SIM;0,6288
1728;MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Indústria;44;2165,56;SIM;SIM;0,6179
1729;FEMININO;22;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;819,78;NAO;NAO;0,8939
1730;FEMININO;34;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Comércio;44;797,44;NAO;NAO;0,8957
1731;MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;2302,01;SIM;SIM;0,6117
1732;FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1785,37;SIM;SIM;0,7877
1733;FEMININO;37;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Indústria;44;1153,83;NAO;NAO;0,8949
1734;MASCULINO;45;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Serviços;44;1800,0;NAO;NAO;0,504
1735;MASCULINO;23;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Indústria;44;1451,61;NAO;SIM;0,5187
1736;FEMININO;25;SEM INFO;SUPERIOR_INCOMPLETO;RN;NAO;DE 20 A 49;Serviços;44;2003,3;SIM;SIM;0,6564
1737;MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1087,0;NAO;NAO;0,8976
1738;MASCULINO;32;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Comércio;44;3382,79;SIM;SIM;0,6942
1739;FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;863,41;NAO;NAO;0,8703
1740;MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Comércio;0;709,55;NAO;NAO;0,8951
1741;MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1143,24;NAO;NAO;0,8962
1742;MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1180,99;NAO;NAO;0,8988
1743;FEMININO;28;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Comércio;44;1516,47;SIM;SIM;0,712
1744;MASCULINO;37;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 100 A 249;Indústria;44;1418,79;NAO;NAO;0,7636
1745;FEMININO;23;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1101,12;NAO;NAO;0,8954
1746;FEMININO;28;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1350,15;SIM;NAO;0,5845
1747;FEMININO;31;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;3705,37;SIM;SIM;0,6574
1748;MASCULINO;38;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;DE 20 A 49;Agricultura;44;898,2;NAO;NAO;0,901
1749;FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;42;1169,81;NAO;NAO;0,8948
1750;FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Serviços;44;2144,75;SIM;SIM;0,7255
1751;FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Indústria;44;1156,62;NAO;NAO;0,8935
1752;FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Construçao civil;40;1031,23;NAO;NAO;0,8919
1753;MASCULINO;29;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 500 A 999;Comércio;44;3422,35;SIM;SIM;0,6719
1754;FEMININO;37;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1616,25;NAO;SIM;0,7101
1755;FEMININO;24;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1943,25;SIM;SIM;0,7069
1756;MASCULINO;54;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 250 A 499;Serviços;44;18765,05;SIM;SIM;0,6578
1757;MASCULINO;51;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;DE 5 A 9;Agricultura;44;748,62;NAO;NAO;0,918
1758;FEMININO;24;PRETA-PARDA;SUPERIOR_INCOMPLETO;PB;NAO;1000 OU MAIS;Serviços;36;1006,75;NAO;NAO;0,8667
1759;MASCULINO;32;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;998,0;NAO;NAO;0,9004
1760;MASCULINO;24;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 50 A 99;Indústria;44;957,51;NAO;NAO;0,8959
1761;FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Indústria;44;1140,0;NAO;NAO;0,8943
1762;FEMININO;18;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;1000 OU MAIS;Serviços;36;997,99;NAO;NAO;0,8648
1763;FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Serviços;44;1048,93;NAO;NAO;0,8952
1764;FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Indústria;44;1006,57;NAO;NAO;0,8937
1765;MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1099,05;NAO;NAO;0,8978
1766;FEMININO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;2355,21;SIM;SIM;0,6498
1767;MASCULINO;22;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;30;778,04;NAO;NAO;0,8792
1768;FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 5 A 9;Comércio;44;1242,13;NAO;NAO;0,8842
1769;MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 500 A 999;Serviços;20;1163,17;SIM;NAO;0,745
1770;FEMININO;37;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;3848,22;SIM;SIM;0,6943
1771;FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;924,84;NAO;NAO;0,8632
1772;MASCULINO;25;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1580,5;SIM;SIM;0,623
1773;MASCULINO;56;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Indústria;40;12062,83;SIM;SIM;0,7149
1774;MASCULINO;31;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;SE;NAO;DE 50 A 99;Serviços;44;1533,48;NAO;SIM;0,6623
1775;MASCULINO;24;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;ATE 4;Serviços;44;3614,3;NAO;SIM;0,5667
1776;FEMININO;33;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1576,26;SIM;SIM;0,5676
1777;FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;18;1428,13;SIM;SIM;0,7703
1778;MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1097,2;NAO;NAO;0,8972
1779;MASCULINO;44;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1865,94;SIM;SIM;0,5408
1780;MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1247,19;NAO;NAO;0,8936
1781;MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;2622,18;SIM;SIM;0,6394
1782;MASCULINO;24;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;2186,18;SIM;SIM;0,6069
1783;FEMININO;43;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;8838,21;SIM;SIM;0,5614
1784;MASCULINO;51;SEM INFO;MEDIO COMPLETO;BA;SIM;DE 100 A 249;Serviços;44;1030,36;NAO;NAO;0,9003
1785;FEMININO;27;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 10 A 19;Serviços;44;825,87;SIM;NAO;0,8937
1786;FEMININO;34;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 500 A 999;Serviços;40;4593,21;SIM;SIM;0,687
1787;MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;36;1444,66;NAO;NAO;0,535
1788;MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1506,22;NAO;SIM;0,6284
1789;MASCULINO;36;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1149,99;NAO;NAO;0,8973
1790;MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Indústria;44;1024,5;NAO;NAO;0,8985
1791;FEMININO;28;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1277,27;NAO;NAO;0,886
1792;MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Construçao civil;44;1568,6;NAO;NAO;0,6558
1793;MASCULINO;33;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Indústria;44;1041,93;NAO;NAO;0,8975
1794;MASCULINO;38;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;1000 OU MAIS;Indústria;44;1726,46;SIM;SIM;0,6778
1795;FEMININO;34;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1280,17;NAO;NAO;0,8882
1796;MASCULINO;37;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Indústria;44;1809,69;NAO;SIM;0,5604
1797;FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1650,59;SIM;SIM;0,7204
1798;FEMININO;32;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;2128,16;SIM;SIM;0,584
1799;FEMININO;23;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Agricultura;44;964,85;NAO;NAO;0,8957
1800;MASCULINO;31;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;ATE 4;Comércio;44;5247,73;SIM;SIM;0,6088
1801;FEMININO;27;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1685,04;NAO;SIM;0,5514
1802;FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1619,09;SIM;SIM;0,7742
1803;MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Agricultura;44;1274,77;NAO;NAO;0,8929
1804;FEMININO;31;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;997,99;NAO;NAO;0,8976
1805;FEMININO;36;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;40;1963,63;SIM;SIM;0,6959
1806;MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1361,98;NAO;NAO;0,8422
1807;MASCULINO;29;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;20;1301,15;NAO;NAO;0,6709
1808;FEMININO;38;AMARELA-BRANCA;SUPERIOR_COMPLETO;SE;NAO;DE 5 A 9;Comércio;44;1595,44;SIM;SIM;0,5727
1809;FEMININO;29;PRETA-PARDA;SUPERIOR_COMPLETO;PI;NAO;DE 20 A 49;Serviços;44;2026,95;SIM;SIM;0,5998
1810;FEMININO;49;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;40;1049,36;NAO;NAO;0,8959
1811;MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Serviços;20;1593,55;SIM;SIM;0,7413
1812;FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1426,99;NAO;NAO;0,5411
1813;MASCULINO;61;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1046,5;NAO;NAO;0,8745
1814;MASCULINO;49;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;SE;NAO;ATE 4;Serviços;44;1856,1;NAO;SIM;0,6293
1815;MASCULINO;43;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1158,36;NAO;NAO;0,8982
1816;MASCULINO;28;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;44;2498,2;NAO;SIM;0,5754
1817;FEMININO;38;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Comércio;44;1110,0;NAO;NAO;0,895
1818;MASCULINO;36;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 500 A 999;Construçao civil;44;1819,89;NAO;NAO;0,708
1819;MASCULINO;36;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;DE 250 A 499;Serviços;40;5019,15;SIM;SIM;0,656
1820;MASCULINO;33;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1215,02;NAO;NAO;0,8996
1821;FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1446,12;SIM;SIM;0,6854
1822;MASCULINO;27;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1160,65;NAO;NAO;0,8986
1823;FEMININO;38;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 5 A 9;Comércio;44;999,65;NAO;NAO;0,8983
1824;FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 50 A 99;Serviços;36;2098,77;SIM;SIM;0,7506
1825;FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;ATE 4;Serviços;22;576,83;NAO;NAO;0,8744
1826;FEMININO;29;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;3021,82;SIM;SIM;0,5761
1827;MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;2336,53;SIM;SIM;0,7096
1828;FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1513,45;NAO;SIM;0,6876
1829;FEMININO;21;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1015,05;NAO;NAO;0,8963
1830;MASCULINO;21;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1015,05;NAO;NAO;0,8988
1831;MASCULINO;37;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;ATE 4;Agricultura;44;1029,6;NAO;NAO;0,8991
1832;FEMININO;27;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1407,37;NAO;NAO;0,6476
1833;FEMININO;36;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;2021,76;SIM;SIM;0,5523
1834;MASCULINO;24;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PB;NAO;DE 5 A 9;Serviços;44;1048,84;NAO;NAO;0,8972
1835;FEMININO;28;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;ATE 4;Serviços;36;1326,78;NAO;NAO;0,7618
1836;FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;1562,41;SIM;SIM;0,7879
1837;MASCULINO;40;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 50 A 99;Agricultura;44;1180,86;NAO;NAO;0,8991
1838;MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;40;1352,01;NAO;NAO;0,8284
1839;FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1451,21;SIM;SIM;0,5516
1840;MASCULINO;39;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;1;1112,21;SIM;NAO;0,7694
1841;FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;2344,27;SIM;SIM;0,7087
1842;MASCULINO;22;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;ATE 4;Comércio;44;1155,0;NAO;NAO;0,8982
1843;MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Indústria;44;933,57;NAO;NAO;0,8978
1844;FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;997,99;NAO;NAO;0,8945
1845;FEMININO;20;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;955,88;NAO;NAO;0,8624
1846;FEMININO;25;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1989,7;SIM;SIM;0,7092
