func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano
FEMININO;18;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;1000 OU MAIS;Serviços;36;999,18;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1423,17;NAO
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1725,18;NAO
MASCULINO;26;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1139,34;NAO
MASCULINO;37;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 5 A 9;Construçao civil;44;496,5;NAO
FEMININO;38;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Comércio;44;1170,64;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;16;718,42;NAO
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1207,61;NAO
MASCULINO;36;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 100 A 249;Indústria;44;1995,99;NAO
MASCULINO;33;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;2407,63;SIM
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;3587,01;NAO
MASCULINO;49;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;1415,66;SIM
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;CE;SIM;DE 500 A 999;Indústria;44;1177,87;NAO
FEMININO;30;SEM INFO;SUPERIOR_COMPLETO;SE;NAO;DE 10 A 19;Serviços;40;2574,08;SIM
MASCULINO;42;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1038,0;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Construçao civil;44;1471,17;NAO
FEMININO;40;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1091,76;NAO
FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;2124,74;NAO
MASCULINO;40;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 500 A 999;Serviços;40;4353,34;NAO
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;2178,08;SIM
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1271,72;NAO
MASCULINO;26;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 500 A 999;Serviços;44;1431,12;SIM
MASCULINO;75;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;DE 250 A 499;Indústria;40;38250,46;SIM
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;36;1706,63;SIM
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1252,03;NAO
FEMININO;54;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1257,1;NAO
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Indústria;1;2200,41;NAO
MASCULINO;31;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;2109,9;NAO
MASCULINO;46;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;40;1576,6;SIM
FEMININO;30;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;4902,59;SIM
FEMININO;32;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;2131,54;SIM
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;ATE 4;Agricultura;44;4709,85;SIM
MASCULINO;27;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 10 A 19;Serviços;44;1000,42;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Construçao civil;1;1418,4;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Serviços;36;1857,17;SIM
FEMININO;23;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1196,86;NAO
MASCULINO;19;SEM INFO;MEDIO COMPLETO;SE;NAO;ATE 4;Comércio;44;1529,1;NAO
MASCULINO;46;SEM INFO;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Comércio;44;1623,92;SIM
MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;44;1201,38;NAO
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Indústria;44;1057,32;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Serviços;44;1152,15;NAO
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;938,5;NAO
MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Indústria;44;1244,66;NAO
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1635,34;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;902,06;NAO
MASCULINO;28;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;2205,07;SIM
FEMININO;26;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;1000 OU MAIS;Serviços;36;2660,8;SIM
FEMININO;51;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;2501,85;SIM
FEMININO;24;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1980,87;NAO
MASCULINO;29;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;4191,6;NAO
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Serviços;44;1562,2;NAO
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Construçao civil;20;441,89;NAO
MASCULINO;32;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1179,18;NAO
FEMININO;37;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Indústria;44;1991,88;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1123,2;NAO
MASCULINO;32;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1012,64;NAO
MASCULINO;66;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 5 A 9;Comércio;44;2510,92;SIM
MASCULINO;47;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 5 A 9;Serviços;44;2032,5;NAO
MASCULINO;37;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1669,51;NAO
FEMININO;19;INDIGENA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1070,81;NAO
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1119,54;NAO
MASCULINO;36;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;SE;NAO;ATE 4;Serviços;44;999,23;NAO
MASCULINO;56;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;41;1779,57;SIM
FEMININO;32;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1781,22;SIM
MASCULINO;46;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 500 A 999;Serviços;44;2034,61;SIM
MASCULINO;28;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Indústria;44;3885,07;SIM
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Indústria;44;997,99;NAO
MASCULINO;40;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 20 A 49;Construçao civil;44;1422,6;NAO
FEMININO;25;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1696,74;NAO
FEMININO;39;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;840,12;NAO
MASCULINO;37;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;40;5835,57;NAO
MASCULINO;18;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 20 A 49;Agricultura;44;997,99;NAO
MASCULINO;31;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;6;1953,77;SIM
FEMININO;42;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Indústria;44;997,99;NAO
FEMININO;24;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 5 A 9;Comércio;44;961,32;NAO
MASCULINO;20;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1199,68;NAO
MASCULINO;49;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 500 A 999;Indústria;44;7565,79;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;36;1470,56;SIM
MASCULINO;22;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;SE;NAO;DE 10 A 19;Serviços;44;997,99;NAO
FEMININO;34;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 250 A 499;Serviços;44;2686,9;NAO
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1610,15;SIM
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;1359,2;NAO
MASCULINO;37;PRETA-PARDA;SUPERIOR_COMPLETO;PI;NAO;ATE 4;Serviços;44;1780,5;NAO
MASCULINO;28;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;44;1216,8;NAO
MASCULINO;22;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;DE 100 A 249;Serviços;44;1658,72;SIM
FEMININO;26;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Indústria;44;1524,97;SIM
MASCULINO;20;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;ATE 4;Comércio;22;1041,59;SIM
FEMININO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 20 A 49;Comércio;44;2040,02;SIM
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Comércio;44;1047,22;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Indústria;44;4020,52;SIM
FEMININO;37;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;DE 500 A 999;Serviços;11;3655,83;SIM
FEMININO;45;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1497,37;SIM
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1042,15;NAO
FEMININO;27;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 50 A 99;Serviços;8;1031,65;SIM
MASCULINO;29;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 50 A 99;Indústria;44;3196,41;SIM
MASCULINO;50;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Serviços;42;1571,75;NAO
MASCULINO;36;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Agricultura;40;1431,57;SIM
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1132,66;NAO
MASCULINO;23;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 10 A 19;Comércio;44;1731,33;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1833,93;SIM
FEMININO;40;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1568,63;NAO
MASCULINO;51;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 20 A 49;Indústria;44;1041,72;NAO
MASCULINO;28;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Construçao civil;44;1157,7;NAO
MASCULINO;29;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;44;1937,1;SIM
MASCULINO;36;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Indústria;44;1115,13;NAO
FEMININO;28;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1000,0;NAO
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;1659,38;SIM
MASCULINO;52;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;2577,38;SIM
MASCULINO;30;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Indústria;44;3440,73;SIM
MASCULINO;21;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;997,99;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;1596,6;SIM
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1229,5;NAO
FEMININO;60;PRETA-PARDA;SUPERIOR_INCOMPLETO;PI;NAO;ATE 4;Comércio;44;2317,81;SIM
MASCULINO;41;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1249,99;NAO
FEMININO;31;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;DE 5 A 9;Comércio;44;1185,85;NAO
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1270,8;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Comércio;44;1264,82;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Comércio;44;1041,22;NAO
MASCULINO;61;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;1645,44;SIM
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Agricultura;44;3250,0;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Serviços;44;998,0;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1471,68;SIM
MASCULINO;28;PRETA-PARDA;SUPERIOR_INCOMPLETO;PB;NAO;DE 5 A 9;Serviços;44;998,0;NAO
MASCULINO;32;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;1310,12;NAO
FEMININO;51;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;2115,43;SIM
MASCULINO;44;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;4638,86;SIM
MASCULINO;52;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 250 A 499;Serviços;42;1576,48;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1092,5;NAO
FEMININO;38;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;985,9;NAO
MASCULINO;32;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1883,02;NAO
MASCULINO;23;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 100 A 249;Indústria;44;1273,62;NAO
FEMININO;43;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 250 A 499;Serviços;44;1419,74;SIM
FEMININO;45;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;36;1566,21;NAO
MASCULINO;31;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;1150,01;NAO
MASCULINO;44;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Comércio;44;3126,94;SIM
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;40;1548,43;SIM
MASCULINO;35;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 5 A 9;Construçao civil;44;1074,12;NAO
MASCULINO;27;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;1000 OU MAIS;Agricultura;44;1237,14;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;1339,39;NAO
MASCULINO;27;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;SIM;DE 50 A 99;Comércio;44;1907,47;SIM
FEMININO;57;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1811,67;NAO
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1011,39;NAO
FEMININO;29;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1120,0;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;1482,68;SIM
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1061,2;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;998,0;NAO
FEMININO;25;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Construçao civil;44;3161,15;SIM
MASCULINO;40;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1197,6;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1896,99;NAO
MASCULINO;28;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1091,02;NAO
MASCULINO;28;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 100 A 249;Indústria;44;3572,0;SIM
FEMININO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;30;749,92;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1375,68;NAO
FEMININO;25;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;44;1034,0;NAO
FEMININO;41;PRETA-PARDA;SUPERIOR_INCOMPLETO;MA;NAO;1000 OU MAIS;Serviços;42;2153,18;SIM
MASCULINO;39;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;ATE 4;Agricultura;44;1495,69;SIM
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;2521,99;SIM
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;1000 OU MAIS;Serviços;40;1701,72;SIM
FEMININO;46;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1100,0;NAO
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1469,01;NAO
MASCULINO;38;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Indústria;0;6102,85;NAO
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 250 A 499;Comércio;44;1773,34;SIM
MASCULINO;28;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Comércio;0;1150,0;NAO
MASCULINO;42;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Construçao civil;44;1358,0;NAO
FEMININO;47;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;956,41;NAO
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Comércio;44;1338,69;NAO
MASCULINO;34;AMARELA-BRANCA;SUPERIOR_COMPLETO;AL;NAO;DE 20 A 49;Serviços;9;1637,28;SIM
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;1713,84;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1138,81;NAO
FEMININO;37;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 250 A 499;Serviços;44;4103,09;SIM
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1235,51;NAO
MASCULINO;28;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Indústria;44;1800,0;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;956,82;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Comércio;44;1472,49;NAO
MASCULINO;33;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Serviços;8;1890,16;SIM
MASCULINO;46;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;2483,07;NAO
FEMININO;32;AMARELA-BRANCA;MEDIO COMPLETO;BA;SIM;DE 100 A 249;Indústria;42;1154,65;NAO
MASCULINO;20;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 250 A 499;Agricultura;44;1112,97;NAO
MASCULINO;48;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;42;1849,46;SIM
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1051,5;NAO
MASCULINO;34;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1200,0;NAO
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;25;729,52;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Indústria;44;1148,53;NAO
MASCULINO;45;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 5 A 9;Comércio;44;1627,04;SIM
FEMININO;20;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;0;584,45;NAO
MASCULINO;56;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;2501,31;SIM
MASCULINO;35;SEM INFO;SUPERIOR_INCOMPLETO;PE;NAO;ATE 4;Comércio;44;1817,31;SIM
MASCULINO;53;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;ATE 4;Serviços;44;914,83;NAO
MASCULINO;24;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1663,18;NAO
FEMININO;55;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;1000 OU MAIS;Serviços;40;1605,93;SIM
MASCULINO;18;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Comércio;44;1043,12;NAO
FEMININO;39;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;36;2136,46;SIM
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1596,12;SIM
MASCULINO;34;SEM INFO;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 250 A 499;Agricultura;44;700,49;NAO
MASCULINO;38;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;2698,29;SIM
MASCULINO;36;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;8;413,81;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1082,4;NAO
MASCULINO;47;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Construçao civil;44;1676,0;NAO
FEMININO;32;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;2051,41;SIM
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Comércio;44;1038,0;NAO
MASCULINO;48;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;1000 OU MAIS;Indústria;40;7521,11;SIM
FEMININO;25;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1080,04;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;2076,9;SIM
MASCULINO;39;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Serviços;44;1134,75;NAO
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;1000 OU MAIS;Serviços;36;1009,45;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;1256,39;NAO
FEMININO;38;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1000,0;NAO
MASCULINO;42;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Serviços;44;1429,41;SIM
FEMININO;27;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1623,16;SIM
MASCULINO;47;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;40;2364,17;NAO
FEMININO;18;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1339,16;NAO
MASCULINO;35;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1107,39;NAO
MASCULINO;32;SEM INFO;MEDIO COMPLETO;SE;NAO;ATE 4;Serviços;31;1239,43;SIM
MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;2365,62;SIM
MASCULINO;43;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 250 A 499;Construçao civil;44;2960,66;NAO
MASCULINO;36;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;2673,6;SIM
